type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,886829,2023-10-19 20:12:37.973,1,circleclockwise,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609755843,0,37,0,104,0,"[-6, -2, -7, -1, -9, 1, -10, 2, -11, 3, -12, 4, -13, 4, -13, 4, -14, 4, -15, 4, -15, 3, -14, 3, -12, 3, -11, 3, -9, 4, -8, 5, -6, 7, -4, 8, -3, 9, -1, 10, 1, 12, 3, 14, 4, 16, 4, 20, 3, 22, 2, 24, -2, 23, -4, 21, -4, 17, -3, 13, -2, 9, 1, 5, 5, 3, 8, 1, 12, 1, 15, 2, 17, 4, 18, 5, 18, 6, 19, 8, 17, 8, 16, 9, 14, 10, 12, 9, 9, 8, 7, 6, 5, 3, 4, 0, 5, -3, 6, -5, 8, -7, 9, -8]"
CSI_DATA,886830,2023-10-19 20:12:37.991,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609766827,0,37,0,104,0,"[4, 3, 6, 2, 7, 2, 9, 1, 10, 1, 12, 0, 13, 0, 13, 1, 14, 1, 14, 2, 15, 2, 14, 2, 12, 1, 11, 0, 9, -1, 9, -3, 7, -5, 6, -7, 6, -8, 5, -10, 4, -12, 3, -15, 3, -18, 4, -22, 6, -23, 7, -24, 11, -22, 11, -19, 10, -15, 8, -12, 5, -9, 1, -6, -4, -6, -7, -6, -11, -7, -14, -10, -15, -12, -15, -13, -15, -14, -15, -16, -14, -16, -12, -16, -10, -16, -8, -15, -6, -12, -5, -9, -4, -6, -5, -3, -6, 0, -8, 2, -11, 3, -13, 3]"
CSI_DATA,886831,2023-10-19 20:12:37.996,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609774823,0,37,0,104,0,"[5, 1, 6, 0, 7, 0, 8, -1, 9, -2, 10, -3, 12, -3, 12, -3, 13, -2, 13, -2, 13, -2, 13, -1, 11, -2, 10, -3, 8, -4, 7, -5, 5, -6, 4, -8, 3, -9, 2, -11, 0, -12, -1, -15, -2, -17, -1, -20, 0, -22, 1, -23, 4, -22, 6, -20, 5, -16, 4, -12, 2, -9, -1, -6, -5, -4, -8, -4, -11, -4, -14, -5, -16, -7, -17, -8, -17, -9, -17, -10, -16, -11, -14, -12, -13, -12, -10, -11, -8, -10, -7, -7, -5, -5, -5, -2, -6, 1, -7, 3, -9, 5, -10, 5]"
CSI_DATA,886832,2023-10-19 20:12:38.011,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609792441,0,37,0,104,0,"[0, -7, -2, -8, -3, -9, -4, -10, -6, -11, -6, -12, -7, -13, -7, -13, -7, -15, -7, -15, -6, -16, -6, -15, -5, -13, -6, -11, -6, -9, -7, -8, -8, -6, -10, -3, -11, -2, -13, 0, -14, 2, -16, 4, -18, 5, -22, 6, -25, 5, -26, 4, -25, 0, -23, -2, -19, -3, -15, -2, -11, -1, -7, 2, -4, 5, -3, 9, -2, 13, -3, 16, -5, 18, -5, 19, -6, 19, -8, 20, -9, 19, -10, 17, -11, 16, -10, 13, -9, 10, -7, 7, -4, 6, -1, 5, 2, 5, 5, 6, 7, 8, 8, 10]"
CSI_DATA,886833,2023-10-19 20:12:38.015,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609799246,0,37,0,104,0,"[-6, -2, -7, -1, -8, 0, -10, 1, -11, 2, -12, 2, -13, 2, -14, 2, -15, 2, -15, 1, -15, 1, -14, 1, -12, 1, -12, 2, -9, 3, -9, 4, -7, 5, -5, 7, -4, 8, -3, 10, -2, 12, -1, 14, 0, 17, -1, 20, -2, 22, -4, 23, -7, 21, -8, 19, -8, 15, -6, 11, -4, 8, 0, 6, 4, 4, 7, 4, 10, 5, 13, 6, 15, 8, 15, 9, 15, 10, 15, 12, 13, 12, 12, 13, 10, 13, 8, 12, 6, 10, 4, 7, 4, 5, 4, 2, 5, -1, 7, -3, 9, -4, 11, -4]"
CSI_DATA,886834,2023-10-19 20:12:38.030,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609814819,0,37,0,104,0,"[1, 5, 3, 6, 4, 7, 6, 8, 7, 8, 8, 9, 9, 10, 9, 11, 9, 12, 9, 12, 8, 13, 8, 12, 7, 10, 7, 9, 7, 6, 8, 5, 8, 2, 9, 0, 10, -1, 11, -4, 12, -5, 14, -7, 15, -9, 19, -11, 22, -10, 23, -9, 24, -5, 21, -3, 18, -1, 13, -1, 9, -2, 5, -4, 2, -7, 0, -10, 0, -14, -1, -17, 1, -19, 1, -20, 2, -20, 4, -21, 5, -20, 6, -19, 7, -17, 7, -15, 6, -12, 5, -9, 2, -7, -1, -6, -4, -5, -7, -6, -9, -8, -10, -9]"
CSI_DATA,886835,2023-10-19 20:12:38.043,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609826814,0,37,0,104,0,"[1, 5, 3, 6, 5, 6, 6, 7, 8, 7, 9, 8, 10, 9, 10, 10, 10, 11, 10, 11, 10, 12, 9, 12, 8, 9, 8, 8, 8, 6, 8, 4, 8, 2, 9, -1, 10, -3, 11, -5, 11, -7, 13, -9, 15, -11, 19, -12, 21, -12, 23, -11, 23, -7, 21, -5, 18, -3, 13, -2, 9, -3, 5, -4, 1, -7, -1, -10, -2, -14, -2, -16, -1, -19, -1, -20, 0, -20, 2, -22, 3, -20, 4, -20, 5, -17, 6, -15, 5, -12, 3, -10, 1, -7, -1, -6, -4, -5, -7, -6, -9, -7, -11, -8]"
CSI_DATA,886836,2023-10-19 20:12:38.055,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609839212,0,37,0,104,0,"[-4, 5, -3, 6, -2, 8, -2, 10, -1, 12, -1, 13, -1, 14, -1, 15, -2, 16, -3, 16, -4, 16, -4, 15, -3, 13, -2, 12, 0, 10, 2, 9, 4, 8, 6, 7, 8, 6, 11, 5, 13, 4, 16, 4, 18, 5, 22, 7, 23, 9, 24, 10, 21, 13, 17, 13, 14, 11, 11, 9, 8, 5, 6, 1, 6, -4, 7, -7, 8, -11, 11, -13, 14, -14, 15, -14, 15, -13, 17, -13, 17, -12, 17, -10, 16, -8, 15, -6, 12, -5, 9, -4, 6, -4, 3, -5, 0, -7, -1, -9, -2, -12, -2, -13]"
CSI_DATA,886837,2023-10-19 20:12:38.070,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609854817,0,37,0,104,0,"[-4, 5, -3, 6, -2, 8, -2, 10, -1, 12, -1, 13, -1, 15, -1, 15, -2, 16, -3, 16, -4, 16, -4, 15, -3, 13, -2, 12, 0, 10, 2, 9, 4, 8, 6, 7, 8, 6, 11, 5, 13, 4, 16, 4, 19, 4, 22, 6, 24, 8, 24, 10, 21, 12, 18, 13, 14, 11, 11, 8, 8, 5, 6, 0, 6, -4, 6, -8, 8, -11, 10, -14, 13, -15, 14, -15, 15, -14, 16, -14, 17, -13, 17, -11, 16, -9, 14, -7, 12, -5, 9, -4, 6, -4, 2, -5, 0, -7, -2, -9, -3, -11, -3, -13]"
CSI_DATA,886838,2023-10-19 20:12:38.079,1,circleclockwise,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1609862825,0,37,0,104,0,"[-6, 2, -7, 3, -7, 5, -8, 7, -9, 9, -9, 10, -10, 11, -11, 11, -12, 11, -13, 11, -13, 10, -13, 10, -11, 8, -9, 8, -6, 8, -5, 8, -2, 9, 1, 9, 2, 10, 5, 11, 7, 12, 10, 14, 11, 15, 13, 19, 13, 21, 12, 23, 8, 23, 5, 21, 4, 18, 3, 13, 3, 9, 4, 4, 7, 0, 9, -2, 13, -4, 16, -4, 19, -3, 20, -3, 20, -2, 21, 0, 20, 0, 19, 2, 17, 3, 15, 4, 12, 3, 9, 2, 6, 0, 5, -2, 4, -5, 4, -8, 4, -11, 6, -12]"
