type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,73633,2023-10-19 16:37:59.333,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875350979,0,37,0,104,0,"[12, 4, 14, 5, 16, 7, 18, 8, 19, 8, 19, 7, 19, 7, 17, 5, 16, 5, 14, 5, 11, 5, 8, 4, 3, 4, -1, 4, -5, 4, -10, 4, -13, 5, -15, 6, -17, 6, -18, 7, -18, 7, -18, 7, -16, 8, -15, 8, -13, 8, -11, 7, -8, 4, -7, 1, -6, -2, -5, -5, -5, -8, -5, -11, -5, -13, -5, -15, -5, -16, -5, -16, -5, -16, -5, -13, -5, -11, -5, -9, -5, -6, -4, -3, -4, -1, -2, 1, 0, 4, 2, 5, 5, 7, 7, 8, 9, 10, 10, 10, 12, 11, 12, 10]"
CSI_DATA,73634,2023-10-19 16:37:59.349,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875358977,0,37,0,104,0,"[12, -6, 15, -6, 18, -5, 19, -6, 20, -7, 19, -7, 19, -7, 17, -7, 15, -6, 14, -5, 12, -4, 8, -2, 5, 0, 2, 3, -2, 6, -5, 9, -7, 11, -9, 14, -10, 15, -11, 16, -10, 16, -10, 16, -8, 15, -7, 15, -6, 14, -5, 12, -4, 7, -5, 4, -6, 1, -7, -2, -9, -4, -10, -7, -11, -9, -12, -10, -13, -11, -13, -12, -13, -11, -11, -9, -10, -7, -9, -5, -7, -3, -5, -1, -3, 1, -1, 2, 2, 3, 5, 3, 7, 4, 10, 4, 13, 4, 14, 4, 16, 3, 16, 3]"
CSI_DATA,73635,2023-10-19 16:37:59.354,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875370982,0,37,0,104,0,"[-1, 12, -3, 15, -4, 17, -4, 18, -4, 19, -3, 19, -3, 19, -2, 17, -2, 16, -2, 14, -2, 11, -3, 8, -3, 4, -4, 0, -5, -4, -6, -8, -7, -11, -9, -13, -9, -15, -10, -16, -10, -16, -11, -15, -11, -13, -11, -13, -11, -11, -9, -9, -6, -7, -3, -6, 0, -5, 3, -6, 5, -6, 9, -8, 11, -7, 12, -6, 14, -6, 15, -6, 14, -6, 12, -6, 9, -6, 7, -6, 5, -5, 2, -4, 0, -4, -3, -2, -5, 0, -6, 2, -8, 4, -9, 6, -10, 8, -11, 10, -11, 11, -11, 12]"
CSI_DATA,73636,2023-10-19 16:37:59.358,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875378982,0,37,0,104,0,"[8, 9, 9, 13, 9, 15, 10, 17, 11, 16, 11, 16, 11, 16, 10, 14, 10, 13, 8, 11, 6, 10, 4, 7, 1, 5, -3, 2, -6, 0, -10, -3, -13, -5, -15, -6, -17, -7, -18, -7, -18, -7, -18, -7, -17, -5, -17, -5, -16, -4, -13, -3, -9, -3, -6, -4, -3, -5, 0, -6, 3, -8, 5, -10, 7, -11, 9, -12, 10, -13, 10, -13, 10, -13, 8, -11, 6, -10, 4, -9, 2, -7, 0, -5, -2, -3, -3, -1, -4, 1, -5, 4, -5, 7, -6, 9, -6, 12, -6, 13, -6, 15, -6, 15]"
CSI_DATA,73637,2023-10-19 16:37:59.370,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875390975,0,37,0,104,0,"[-10, 8, -13, 9, -15, 10, -17, 11, -17, 12, -17, 13, -16, 13, -14, 12, -13, 11, -12, 10, -11, 8, -8, 5, -6, 1, -4, -2, -1, -6, 1, -10, 3, -13, 4, -15, 5, -17, 5, -19, 5, -19, 5, -19, 3, -18, 3, -18, 2, -16, 1, -14, 1, -9, 2, -6, 3, -3, 5, 0, 7, 3, 9, 5, 11, 7, 11, 8, 12, 10, 12, 10, 12, 10, 11, 8, 9, 6, 8, 5, 6, 2, 5, 0, 3, -2, 0, -3, -2, -4, -5, -5, -8, -5, -10, -6, -13, -6, -15, -6, -16, -6, -16, -6]"
CSI_DATA,73638,2023-10-19 16:37:59.379,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875398977,0,37,0,104,0,"[-3, 12, -4, 14, -6, 17, -7, 19, -7, 20, -6, 19, -6, 19, -5, 18, -5, 17, -4, 15, -4, 12, -4, 9, -3, 4, -4, 0, -4, -5, -4, -9, -4, -12, -5, -16, -5, -17, -5, -19, -5, -19, -5, -19, -6, -18, -6, -17, -6, -15, -6, -13, -3, -9, -1, -7, 2, -4, 4, -3, 7, -1, 10, 0, 13, 1, 14, 2, 15, 3, 16, 3, 16, 3, 14, 2, 11, 1, 10, 0, 7, -1, 5, -2, 2, -3, 0, -3, -4, -3, -6, -2, -9, -2, -12, -1, -14, -1, -15, 0, -17, 0, -17, 1]"
CSI_DATA,73639,2023-10-19 16:37:59.392,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875410979,0,37,0,104,0,"[-10, -9, -11, -12, -12, -14, -14, -16, -15, -17, -15, -16, -15, -16, -14, -14, -13, -13, -11, -12, -10, -11, -7, -8, -3, -6, 0, -3, 4, -1, 8, 2, 12, 4, 14, 5, 16, 6, 18, 7, 18, 7, 18, 7, 17, 5, 17, 5, 15, 4, 13, 2, 8, 2, 5, 2, 2, 3, -2, 4, -5, 6, -7, 7, -10, 8, -12, 9, -13, 9, -14, 10, -14, 9, -12, 9, -10, 8, -8, 7, -6, 6, -3, 5, -1, 3, 1, 1, 3, -1, 4, -3, 6, -6, 7, -8, 8, -10, 9, -12, 10, -13, 10, -13]"
CSI_DATA,73640,2023-10-19 16:37:59.399,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875418976,0,37,0,104,0,"[-13, 0, -16, -1, -19, -2, -21, -3, -22, -2, -22, -2, -22, -2, -20, -1, -19, -1, -17, -1, -14, -1, -11, -2, -6, -2, -2, -3, 3, -4, 8, -4, 11, -5, 14, -6, 16, -6, 18, -6, 18, -7, 18, -7, 17, -8, 17, -8, 15, -8, 12, -7, 8, -5, 6, -3, 3, 0, 2, 3, 0, 6, -2, 9, -3, 12, -4, 13, -5, 15, -6, 16, -6, 15, -5, 14, -3, 12, -3, 11, -1, 8, 0, 6, 1, 3, 2, 1, 2, -2, 2, -5, 2, -8, 2, -11, 2, -13, 2, -15, 2, -17, 2, -17]"
CSI_DATA,73641,2023-10-19 16:37:59.421,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875440650,0,37,0,104,0,"[-1, -13, 0, -16, 0, -20, 1, -22, 1, -23, 0, -23, 0, -23, 0, -21, 0, -20, 0, -18, 0, -15, 1, -12, 1, -7, 2, -2, 2, 3, 2, 8, 3, 11, 3, 15, 3, 18, 3, 19, 4, 20, 4, 20, 5, 19, 5, 19, 5, 17, 5, 14, 3, 9, 1, 6, -1, 3, -4, 0, -7, -2, -9, -4, -11, -7, -13, -8, -14, -10, -15, -11, -14, -11, -13, -10, -12, -8, -11, -7, -10, -4, -8, -2, -6, -1, -3, 1, -1, 2, 2, 3, 5, 5, 7, 6, 10, 7, 12, 8, 13, 8, 13, 9]"
CSI_DATA,73642,2023-10-19 16:37:59.430,1,waveright,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,875451067,0,37,0,104,0,"[9, 5, 12, 8, 13, 11, 15, 12, 16, 13, 16, 13, 16, 12, 15, 11, 14, 11, 12, 10, 10, 9, 7, 7, 4, 4, 0, 2, -4, -1, -8, -4, -11, -6, -14, -7, -16, -9, -17, -10, -17, -10, -18, -10, -17, -9, -17, -9, -16, -8, -14, -6, -10, -4, -6, -3, -3, -3, 1, -3, 4, -3, 8, -3, 11, -3, 13, -3, 15, -3, 16, -2, 16, -2, 14, -2, 12, -2, 11, -3, 8, -3, 6, -4, 4, -4, 1, -4, -2, -3, -4, -2, -7, -1, -10, -1, -12, 0, -14, 0, -16, 1, -16, 1]"
