type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,775634,2023-10-19 19:51:19.220,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,329966586,0,37,0,104,0,"[5, -10, 7, -11, 8, -11, 9, -11, 9, -11, 9, -10, 9, -9, 9, -9, 8, -9, 8, -9, 8, -10, 7, -10, 6, -11, 6, -12, 5, -12, 6, -14, 6, -14, 7, -14, 8, -14, 8, -13, 7, -13, 6, -13, 5, -13, 5, -15, 5, -16, 5, -17, 7, -18, 8, -17, 8, -15, 8, -14, 7, -12, 5, -11, 4, -10, 2, -10, 1, -11, 1, -12, 1, -13, 1, -13, 1, -13, 1, -14, 2, -14, 3, -14, 4, -14, 4, -12, 5, -11, 4, -9, 4, -8, 2, -7, 1, -7, 0, -8, -1, -9, -1, -10]"
CSI_DATA,775635,2023-10-19 19:51:19.234,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,329974592,0,37,0,104,0,"[9, -6, 11, -6, 12, -5, 13, -5, 13, -4, 13, -4, 12, -3, 12, -3, 11, -3, 11, -4, 11, -4, 11, -5, 10, -6, 10, -7, 10, -8, 12, -8, 13, -9, 13, -9, 13, -8, 13, -8, 12, -8, 12, -8, 11, -9, 11, -10, 12, -12, 13, -12, 15, -12, 15, -10, 15, -9, 14, -8, 12, -7, 10, -6, 9, -7, 7, -8, 6, -9, 6, -10, 7, -11, 7, -11, 7, -11, 8, -12, 8, -11, 9, -11, 10, -10, 10, -8, 9, -7, 8, -6, 7, -5, 5, -5, 4, -6, 3, -7, 3, -8, 4, -9]"
CSI_DATA,775636,2023-10-19 19:51:19.240,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,329986670,0,37,0,104,0,"[4, -11, 5, -12, 6, -12, 8, -12, 8, -12, 8, -11, 8, -11, 7, -10, 7, -10, 7, -10, 7, -10, 6, -11, 5, -11, 5, -12, 4, -13, 5, -14, 5, -15, 5, -15, 6, -15, 6, -15, 6, -14, 5, -13, 4, -13, 4, -15, 4, -16, 4, -18, 6, -18, 7, -17, 8, -16, 7, -14, 7, -12, 5, -11, 3, -11, 1, -11, 0, -11, 0, -12, 0, -13, 0, -13, 1, -13, 1, -15, 1, -14, 2, -14, 3, -14, 4, -13, 5, -11, 4, -9, 3, -8, 2, -7, 0, -7, 0, -8, -1, -9, -1, -9]"
CSI_DATA,775637,2023-10-19 19:51:19.249,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,329994585,0,37,0,104,0,"[10, -2, 12, -1, 13, 0, 14, 1, 14, 1, 13, 2, 13, 2, 12, 2, 11, 1, 11, 2, 11, 1, 12, 0, 11, -1, 12, -2, 12, -3, 14, -3, 14, -3, 15, -3, 15, -2, 15, -1, 14, -2, 14, -2, 13, -3, 14, -4, 16, -5, 16, -5, 18, -4, 18, -3, 17, -2, 15, -1, 13, -1, 11, -1, 10, -3, 9, -4, 9, -5, 10, -6, 11, -7, 11, -7, 11, -7, 12, -7, 12, -6, 13, -5, 13, -4, 12, -3, 11, -2, 9, -1, 8, -1, 6, -2, 6, -3, 5, -5, 6, -6, 7, -6]"
CSI_DATA,775638,2023-10-19 19:51:19.261,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330006584,0,37,0,104,0,"[9, 4, 10, 5, 10, 7, 10, 8, 10, 8, 9, 8, 8, 9, 8, 8, 8, 7, 8, 7, 8, 7, 9, 7, 9, 5, 10, 5, 11, 4, 12, 5, 13, 6, 13, 6, 13, 7, 13, 7, 12, 6, 12, 6, 12, 5, 13, 4, 14, 4, 15, 5, 16, 6, 15, 7, 14, 7, 12, 7, 11, 6, 9, 5, 9, 3, 9, 1, 10, 1, 11, 0, 12, 0, 12, 0, 12, 0, 13, 1, 13, 1, 12, 2, 12, 3, 11, 4, 9, 4, 8, 4, 6, 3, 6, 2, 6, 0, 6, -1, 8, -2, 8, -1]"
CSI_DATA,775639,2023-10-19 19:51:19.272,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330018875,0,37,0,104,0,"[5, 9, 5, 10, 5, 12, 4, 13, 4, 13, 3, 13, 3, 12, 2, 11, 2, 11, 2, 11, 3, 11, 4, 11, 5, 10, 6, 10, 7, 10, 7, 11, 8, 11, 8, 12, 8, 13, 7, 12, 7, 11, 7, 11, 8, 10, 9, 11, 10, 11, 11, 12, 11, 14, 10, 15, 8, 14, 7, 12, 6, 11, 6, 9, 6, 7, 7, 6, 8, 5, 9, 6, 10, 6, 10, 6, 10, 6, 11, 7, 10, 8, 10, 8, 9, 9, 8, 9, 6, 8, 5, 7, 4, 6, 4, 4, 5, 3, 6, 3, 7, 2, 8, 3]"
CSI_DATA,775640,2023-10-19 19:51:19.281,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330034600,0,37,0,104,0,"[-11, 1, -13, 0, -14, -1, -15, -2, -15, -2, -14, -3, -14, -3, -13, -3, -13, -3, -12, -3, -13, -2, -12, -2, -12, 0, -13, 1, -13, 2, -15, 2, -15, 2, -16, 2, -16, 1, -16, 1, -15, 1, -15, 2, -14, 3, -16, 3, -16, 4, -17, 5, -18, 4, -19, 2, -17, 1, -16, 1, -14, 1, -12, 1, -10, 3, -10, 4, -10, 6, -11, 6, -11, 7, -11, 7, -11, 7, -13, 7, -13, 7, -13, 5, -13, 4, -13, 3, -12, 2, -10, 2, -8, 1, -7, 2, -6, 3, -6, 5, -6, 6, -7, 6]"
CSI_DATA,775641,2023-10-19 19:51:19.302,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330046589,0,37,0,104,0,"[-11, 0, -13, -1, -14, -2, -15, -3, -14, -3, -14, -4, -13, -5, -13, -4, -12, -4, -12, -4, -12, -3, -12, -2, -12, -1, -13, 0, -13, 1, -15, 1, -15, 1, -16, 1, -16, 0, -16, 0, -15, 0, -14, 0, -14, 2, -16, 3, -16, 4, -17, 4, -19, 2, -19, 1, -17, 0, -15, 0, -13, 0, -11, 0, -10, 2, -10, 3, -10, 5, -10, 6, -11, 6, -12, 7, -12, 7, -13, 6, -13, 5, -13, 5, -13, 3, -13, 2, -11, 1, -10, 1, -8, 1, -7, 2, -6, 3, -6, 4, -6, 6, -7, 6]"
CSI_DATA,775642,2023-10-19 19:51:19.307,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330060718,0,37,0,104,0,"[-10, 5, -12, 5, -13, 4, -15, 3, -15, 3, -15, 2, -14, 1, -13, 1, -13, 1, -12, 1, -12, 2, -12, 3, -11, 4, -11, 5, -11, 6, -13, 7, -13, 8, -13, 7, -14, 7, -14, 7, -13, 6, -13, 7, -11, 8, -13, 9, -13, 10, -14, 11, -16, 10, -16, 9, -15, 7, -13, 6, -12, 5, -9, 5, -7, 6, -6, 7, -6, 9, -6, 10, -6, 11, -7, 11, -7, 11, -8, 12, -9, 11, -10, 10, -10, 9, -10, 8, -10, 6, -8, 5, -6, 4, -5, 4, -3, 5, -2, 6, -2, 8, -3, 9]"
CSI_DATA,775643,2023-10-19 19:51:19.307,1,leftandright,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,330066590,0,37,0,104,0,"[-7, -10, -7, -11, -7, -13, -6, -14, -6, -14, -5, -14, -4, -14, -4, -13, -4, -12, -4, -12, -4, -12, -5, -11, -6, -11, -7, -11, -8, -10, -9, -12, -10, -12, -10, -12, -10, -13, -9, -13, -9, -12, -9, -12, -10, -11, -12, -12, -13, -12, -13, -13, -13, -15, -11, -15, -9, -14, -8, -13, -7, -11, -7, -9, -8, -6, -9, -5, -10, -5, -12, -5, -13, -5, -13, -5, -13, -6, -14, -7, -13, -8, -12, -8, -11, -9, -10, -9, -8, -8, -7, -7, -6, -6, -6, -4, -7, -3, -8, -2, -9, -1, -10, -2]"
