type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,85865,2023-10-19 16:40:22.584,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018602449,0,37,0,104,0,"[9, -4, 12, -3, 14, -3, 17, -4, 18, -5, 18, -6, 19, -7, 18, -8, 17, -8, 16, -8, 14, -8, 12, -6, 10, -4, 8, -1, 6, 3, 6, 7, 5, 10, 6, 13, 6, 16, 7, 17, 9, 17, 10, 18, 12, 16, 14, 16, 14, 15, 14, 12, 11, 10, 9, 9, 6, 9, 3, 9, 0, 10, -3, 11, -5, 13, -6, 14, -7, 15, -7, 16, -7, 16, -5, 15, -4, 13, -4, 12, -3, 10, -2, 8, -2, 5, -3, 3, -4, 0, -6, -2, -8, -3, -10, -5, -12, -5, -13, -6, -15, -5, -15, -4]"
CSI_DATA,85866,2023-10-19 16:40:22.600,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018611620,0,37,0,104,0,"[-6, -9, -6, -12, -6, -15, -7, -17, -8, -18, -10, -19, -11, -18, -12, -17, -12, -16, -12, -15, -11, -15, -9, -12, -6, -10, -2, -9, 2, -8, 6, -8, 9, -9, 12, -9, 14, -10, 16, -12, 15, -14, 15, -15, 14, -16, 14, -18, 12, -18, 10, -18, 7, -14, 7, -12, 7, -9, 8, -6, 10, -4, 12, -1, 13, 1, 15, 2, 16, 2, 17, 2, 17, 2, 16, 1, 14, 0, 13, 0, 11, -1, 8, -1, 5, -1, 3, 1, 1, 3, 0, 5, -2, 7, -2, 10, -3, 12, -2, 14, -2, 15, -1, 15]"
CSI_DATA,85867,2023-10-19 16:40:22.605,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018622116,0,37,0,104,0,"[2, -10, 4, -12, 5, -14, 6, -16, 6, -17, 5, -18, 4, -19, 3, -19, 2, -19, 2, -18, 2, -16, 2, -14, 2, -10, 4, -8, 6, -4, 9, -1, 11, 1, 14, 2, 16, 3, 18, 2, 19, 1, 20, 0, 20, -2, 21, -3, 20, -5, 18, -6, 14, -5, 12, -3, 10, -1, 9, 1, 8, 4, 8, 7, 8, 9, 8, 11, 9, 13, 9, 13, 10, 13, 10, 12, 9, 10, 9, 9, 7, 6, 5, 5, 3, 4, 1, 3, -1, 3, -4, 3, -6, 4, -9, 5, -10, 6, -11, 7, -12, 9, -11, 10]"
CSI_DATA,85868,2023-10-19 16:40:22.613,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018630206,0,37,0,104,0,"[-9, -6, -9, -9, -11, -11, -12, -13, -15, -13, -16, -13, -16, -13, -17, -12, -17, -11, -16, -10, -15, -9, -13, -8, -9, -7, -6, -8, -1, -8, 3, -10, 6, -11, 8, -13, 10, -15, 11, -16, 10, -18, 10, -19, 7, -21, 6, -22, 4, -22, 3, -20, 2, -16, 3, -14, 4, -11, 6, -9, 8, -7, 11, -5, 13, -3, 15, -3, 16, -2, 17, -3, 17, -4, 16, -4, 14, -4, 13, -4, 10, -4, 8, -3, 5, -2, 3, -1, 2, 2, 1, 4, 0, 7, 0, 10, 1, 12, 2, 13, 3, 15, 3, 15]"
CSI_DATA,85869,2023-10-19 16:40:22.624,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018642120,0,37,0,104,0,"[8, 5, 8, 8, 10, 10, 11, 12, 13, 12, 14, 12, 16, 12, 16, 10, 15, 9, 15, 9, 14, 8, 11, 7, 8, 6, 5, 7, 1, 7, -3, 9, -6, 10, -8, 12, -10, 14, -10, 16, -10, 17, -9, 19, -7, 20, -6, 21, -4, 20, -2, 19, -2, 15, -2, 13, -4, 10, -6, 8, -8, 6, -11, 5, -13, 4, -15, 4, -16, 3, -18, 4, -18, 4, -16, 4, -14, 5, -13, 5, -10, 4, -8, 3, -6, 2, -4, 0, -3, -3, -3, -5, -2, -8, -3, -10, -4, -12, -4, -14, -6, -15, -7, -15]"
CSI_DATA,85870,2023-10-19 16:40:22.632,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018650129,0,37,0,104,0,"[8, 5, 9, 7, 10, 10, 12, 11, 14, 11, 16, 11, 17, 11, 17, 9, 16, 9, 16, 8, 15, 7, 12, 7, 8, 6, 5, 7, 1, 7, -3, 9, -5, 11, -7, 13, -9, 14, -10, 17, -9, 18, -9, 19, -6, 20, -6, 22, -4, 21, -2, 20, -1, 16, -2, 13, -3, 11, -6, 8, -8, 7, -11, 5, -13, 4, -15, 4, -17, 4, -18, 4, -18, 5, -16, 5, -14, 5, -13, 5, -10, 4, -8, 3, -6, 2, -4, 0, -3, -2, -3, -5, -2, -8, -3, -10, -3, -13, -4, -14, -6, -15, -6, -15]"
CSI_DATA,85871,2023-10-19 16:40:22.644,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018663399,0,37,0,104,0,"[1, 9, -1, 12, -1, 14, -2, 17, -1, 18, 0, 20, 1, 20, 3, 19, 3, 19, 3, 18, 3, 17, 2, 14, 0, 10, -3, 8, -6, 6, -9, 4, -12, 3, -15, 2, -18, 2, -20, 3, -20, 5, -21, 6, -20, 8, -21, 10, -19, 11, -17, 11, -13, 9, -12, 7, -11, 4, -11, 1, -11, -2, -12, -5, -13, -7, -13, -9, -14, -10, -15, -11, -15, -11, -15, -9, -13, -7, -13, -7, -11, -5, -9, -4, -6, -3, -4, -3, -1, -4, 2, -5, 4, -7, 5, -9, 7, -11, 7, -12, 7, -14, 6, -15]"
CSI_DATA,85872,2023-10-19 16:40:22.655,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018674121,0,37,0,104,0,"[-7, -8, -6, -11, -7, -14, -8, -16, -10, -17, -11, -17, -12, -17, -13, -15, -13, -15, -13, -14, -11, -13, -9, -12, -6, -10, -3, -9, 1, -8, 5, -9, 8, -9, 11, -10, 12, -11, 14, -13, 13, -15, 14, -16, 12, -18, 11, -19, 10, -19, 7, -18, 5, -15, 5, -13, 6, -10, 7, -7, 9, -5, 11, -3, 13, -1, 14, 0, 16, 0, 17, 0, 17, 0, 16, -1, 14, -2, 13, -2, 10, -2, 8, -2, 5, -1, 3, 0, 1, 2, 0, 4, -1, 7, -1, 10, -1, 12, -1, 13, 0, 15, 1, 15]"
CSI_DATA,85873,2023-10-19 16:40:22.675,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018694422,0,37,0,104,0,"[9, -5, 11, -5, 14, -5, 16, -5, 18, -6, 18, -8, 19, -9, 17, -9, 17, -10, 16, -10, 15, -9, 13, -7, 10, -4, 9, -1, 7, 3, 7, 7, 7, 10, 7, 13, 8, 15, 9, 17, 11, 16, 12, 17, 14, 15, 15, 15, 16, 13, 15, 11, 12, 8, 10, 8, 7, 8, 4, 9, 2, 10, -1, 12, -2, 13, -3, 15, -4, 16, -4, 17, -3, 17, -2, 16, -1, 14, -1, 13, 0, 10, 0, 8, -1, 6, -2, 3, -3, 1, -6, -1, -8, -2, -11, -3, -13, -3, -14, -2, -16, -2, -16, -1]"
CSI_DATA,85874,2023-10-19 16:40:22.691,1,applause,d4:da:21:98:07:d9,-26,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1018710124,0,37,0,104,0,"[-7, -8, -6, -11, -7, -14, -8, -16, -10, -17, -11, -17, -12, -17, -12, -15, -12, -15, -12, -14, -11, -13, -9, -12, -6, -10, -3, -9, 1, -9, 5, -9, 7, -10, 10, -11, 11, -12, 12, -14, 12, -15, 11, -16, 10, -18, 9, -19, 7, -19, 5, -18, 3, -14, 4, -12, 4, -10, 6, -8, 8, -6, 10, -5, 12, -4, 14, -4, 15, -4, 16, -4, 16, -4, 15, -5, 13, -5, 12, -5, 9, -5, 7, -4, 5, -3, 3, -1, 2, 1, 2, 4, 2, 7, 2, 9, 3, 11, 4, 13, 5, 13, 6, 13]"
