type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,479353,2023-10-19 18:55:03.616,1,frontandafter,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249351484,0,37,0,104,0,"[0, 12, 2, 13, 3, 13, 4, 13, 4, 11, 5, 8, 4, 5, 3, 2, 2, 0, 0, -3, -2, -5, -5, -7, -7, -8, -10, -9, -13, -8, -15, -9, -17, -7, -18, -6, -18, -6, -16, -6, -14, -6, -10, -6, -6, -6, 0, -8, 5, -7, 10, -8, 18, -7, 20, -6, 20, -5, 19, -4, 18, -3, 15, -2, 12, 0, 9, 1, 6, 3, 3, 4, 1, 7, 0, 8, -1, 10, -1, 13, -1, 14, -1, 15, -1, 15, 0, 15, 0, 13, 1, 11, 2, 8, 2, 5, 3, 2, 3, -2, 3, -5, 3, -7]"
CSI_DATA,479354,2023-10-19 18:55:03.629,1,frontandafter,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249363480,0,37,0,104,0,"[9, -1, 10, -2, 10, -3, 9, -4, 7, -4, 5, -3, 3, -2, 2, -1, 0, 1, 0, 3, 0, 6, 0, 8, 1, 9, 3, 11, 5, 11, 6, 12, 8, 11, 9, 10, 8, 9, 7, 9, 6, 9, 3, 9, 0, 9, -4, 10, -7, 11, -10, 12, -14, 12, -15, 12, -14, 11, -14, 10, -13, 8, -12, 5, -11, 3, -10, 0, -10, -2, -10, -4, -11, -5, -12, -6, -13, -5, -15, -6, -15, -4, -16, -3, -16, -2, -14, 0, -12, 1, -9, 2, -6, 2, -3, 3, 0, 2, 3, 1, 6, -1, 7, -3]"
CSI_DATA,479355,2023-10-19 18:55:03.638,1,frontandafter,d4:da:21:98:07:d9,-34,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249371481,0,37,0,104,0,"[2, -9, 1, -9, 0, -9, 0, -9, 0, -7, 0, -6, 2, -4, -1, -3, 3, -2, 6, -1, 8, 0, 9, -1, 10, -2, 11, -2, 11, -4, 12, -5, 11, -6, 10, -6, 10, -5, 10, -4, 10, -2, 10, 1, 11, 4, 12, 8, 13, 11, 14, 13, 13, 16, 12, 16, 10, 15, 8, 14, 6, 12, 2, 11, -1, 11, -4, 10, -6, 11, -8, 12, -9, 13, -9, 14, -8, 15, -8, 17, -5, 18, -3, 18, -1, 17, 1, 15, 2, 12, 3, 8, 3, 4, 3, 0, 2, -4, 1, -7, -2, -10, -4, -11]"
CSI_DATA,479356,2023-10-19 18:55:03.648,1,frontandafter,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249383481,0,37,0,104,0,"[-5, -5, -5, -5, -5, -5, -3, -5, -2, -6, 0, -6, 1, -7, 2, -7, 4, -8, 5, -9, 5, -11, 5, -11, 4, -11, 4, -11, 3, -10, 3, -10, 3, -9, 4, -8, 5, -7, 7, -6, 9, -4, 13, -3, 16, -2, 20, 0, 22, 2, 23, 2, 22, 3, 21, 3, 17, 4, 13, 5, 9, 6, 5, 8, 1, 10, -2, 12, -4, 14, -5, 17, -6, 19, -4, 20, -2, 21, -1, 22, 2, 22, 4, 20, 6, 18, 7, 15, 7, 11, 6, 6, 5, 2, 3, -2, 1, -6, -2, -9, -5, -11, -8, -12]"
CSI_DATA,479357,2023-10-19 18:55:03.654,1,frontandafter,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249391484,0,37,0,104,0,"[-5, -1, -5, -1, -4, -2, -3, -3, -2, -5, -1, -6, 0, -7, 0, -9, 1, -10, 1, -11, 1, -12, 1, -12, 0, -11, 0, -11, -1, -10, 0, -9, 0, -8, 2, -6, 3, -5, 6, -3, 9, -2, 12, -1, 15, 0, 19, 1, 21, 2, 22, 2, 21, 3, 18, 3, 15, 4, 11, 4, 7, 5, 2, 6, -2, 8, -5, 9, -8, 11, -10, 13, -11, 15, -10, 17, -9, 18, -8, 20, -6, 19, -5, 19, -3, 17, -1, 15, 1, 11, 2, 8, 3, 4, 3, 0, 3, -4, 3, -8, 1, -11, 0, -13]"
CSI_DATA,479358,2023-10-19 18:55:03.668,1,frontandafter,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249403490,0,37,0,104,0,"[-3, 1, -3, 0, -2, -1, -2, -3, -2, -6, -1, -7, -1, -9, -1, -11, -1, -12, -1, -13, -1, -14, -1, -14, -2, -13, -2, -12, -2, -9, -1, -8, 0, -6, 1, -4, 3, -2, 6, 0, 9, 2, 12, 4, 15, 6, 19, 9, 21, 11, 21, 11, 19, 12, 16, 11, 12, 10, 8, 8, 3, 7, -2, 5, -7, 3, -11, 3, -15, 2, -18, 2, -21, 2, -21, 3, -22, 4, -23, 6, -21, 7, -20, 7, -17, 7, -14, 7, -11, 7, -7, 6, -3, 4, 1, 3, 5, 2, 8, 0, 11, -2, 12, -3]"
CSI_DATA,479359,2023-10-19 18:55:03.676,1,frontandafter,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249411745,0,37,0,104,0,"[2, -3, 1, -2, 1, 1, 0, 3, -1, 6, -2, 8, -2, 11, -2, 12, -2, 14, -2, 15, -2, 16, -2, 16, -1, 14, -1, 13, 0, 10, 0, 8, -1, 5, -2, 2, -4, -1, -7, -5, -9, -8, -12, -12, -15, -16, -17, -21, -18, -23, -18, -24, -15, -24, -13, -22, -9, -17, -5, -14, -1, -9, 3, -5, 7, 0, 11, 4, 15, 7, 18, 10, 20, 12, 21, 12, 22, 11, 24, 11, 24, 9, 22, 7, 21, 6, 17, 4, 14, 2, 10, -1, 6, -3, 1, -5, -3, -7, -7, -8, -10, -9, -13, -10]"
CSI_DATA,479360,2023-10-19 18:55:03.688,1,frontandafter,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249423487,0,37,0,104,0,"[2, -1, 1, 0, -2, 0, -4, 0, -7, 0, -9, 0, -11, 0, -12, 1, -14, 1, -15, 1, -16, 1, -15, 1, -13, 2, -13, 2, -10, 2, -8, 1, -5, 1, -2, -1, 1, -2, 4, -5, 7, -7, 11, -10, 13, -12, 17, -14, 20, -15, 21, -15, 21, -13, 19, -10, 15, -8, 11, -4, 7, -1, 2, 2, -3, 5, -6, 8, -10, 10, -13, 12, -16, 14, -16, 15, -16, 15, -17, 17, -15, 16, -14, 16, -12, 14, -10, 13, -7, 10, -4, 8, -1, 5, 3, 2, 5, 0, 8, -2, 10, -4, 12, -6]"
CSI_DATA,479361,2023-10-19 18:55:03.695,1,frontandafter,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249431503,0,37,0,104,0,"[3, 0, 1, -1, -2, -1, -4, -2, -7, -3, -10, -4, -13, -4, -16, -3, -16, -5, -17, -5, -18, -5, -18, -4, -16, -3, -15, -3, -11, -1, -9, -1, -6, 0, -2, -1, 2, -1, 6, -3, 11, -4, 16, -5, 20, -6, 26, -6, 29, -6, 30, -6, 28, -3, 25, -1, 20, 0, 14, 1, 8, 2, 1, 3, -6, 4, -11, 4, -16, 5, -21, 5, -24, 6, -25, 6, -25, 7, -26, 8, -25, 8, -23, 8, -21, 8, -17, 7, -13, 7, -9, 6, -4, 5, 1, 4, 5, 4, 9, 3, 13, 3, 15, 2]"
CSI_DATA,479362,2023-10-19 18:55:03.708,1,frontandafter,d4:da:21:98:07:d9,-28,11,0,0,0,0,0,0,0,0,0,-96,0,12,2,1249443493,0,37,0,104,0,"[-1, -4, -1, -2, -2, 1, -2, 4, -2, 6, -2, 9, -3, 11, -3, 13, -3, 15, -3, 16, -3, 17, -2, 17, -1, 15, -1, 13, 0, 10, 0, 8, 1, 5, 0, 1, 0, -3, -2, -7, -3, -11, -4, -16, -5, -20, -5, -25, -4, -29, -4, -30, -1, -28, 0, -25, 1, -20, 2, -14, 3, -8, 3, -2, 3, 5, 2, 10, 2, 15, 1, 19, 1, 22, 1, 24, 2, 24, 2, 25, 2, 24, 2, 22, 2, 20, 3, 16, 2, 13, 3, 8, 3, 4, 4, -1, 5, -5, 6, -8, 6, -11, 6, -13]"
